ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO;SUB_INDICADOR
Indicador  4.2.2;1572;5;12;Acre;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;13;12;Acre;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;7;12;Acre;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;7;12;Acre;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;12;12;Acre;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;6;12;Acre;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;6;12;Acre;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;12;12;Acre;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;7;12;Acre;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;5;12;Acre;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;12;12;Acre;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;6;12;Acre;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;5;12;Acre;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;13;12;Acre;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;6;12;Acre;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;7;12;Acre;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;65;13;Amazonas;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;33;13;Amazonas;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;32;13;Amazonas;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;70;13;Amazonas;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;36;13;Amazonas;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;34;13;Amazonas;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;64;13;Amazonas;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;30;13;Amazonas;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;34;13;Amazonas;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;67;13;Amazonas;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;36;13;Amazonas;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;31;13;Amazonas;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;62;13;Amazonas;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;34;13;Amazonas;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;28;13;Amazonas;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;69;13;Amazonas;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;38;13;Amazonas;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;31;13;Amazonas;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;8;14;Roraima;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;4;14;Roraima;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;4;14;Roraima;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;9;14;Roraima;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;3;14;Roraima;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;5;14;Roraima;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;8;14;Roraima;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;5;14;Roraima;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;4;14;Roraima;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;10;14;Roraima;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;4;14;Roraima;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;6;14;Roraima;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;9;14;Roraima;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;5;14;Roraima;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;4;14;Roraima;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;11;14;Roraima;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;5;14;Roraima;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;6;14;Roraima;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;131;15;Pará;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;66;15;Pará;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;65;15;Pará;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;142;15;Pará;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;69;15;Pará;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;73;15;Pará;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;121;15;Pará;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;60;15;Pará;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;61;15;Pará;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;137;15;Pará;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;71;15;Pará;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;66;15;Pará;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;137;15;Pará;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;67;15;Pará;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;70;15;Pará;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;134;15;Pará;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;67;15;Pará;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;67;15;Pará;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;14;16;Amapá;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;7;16;Amapá;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;7;16;Amapá;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;13;16;Amapá;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;7;16;Amapá;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;7;16;Amapá;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;12;16;Amapá;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;6;16;Amapá;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;6;16;Amapá;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;14;16;Amapá;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;7;16;Amapá;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;8;16;Amapá;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;13;16;Amapá;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;7;16;Amapá;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;6;16;Amapá;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;12;16;Amapá;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;6;16;Amapá;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;6;16;Amapá;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;23;17;Tocantins;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;10;17;Tocantins;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;14;17;Tocantins;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;26;17;Tocantins;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;12;17;Tocantins;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;13;17;Tocantins;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;27;17;Tocantins;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;15;17;Tocantins;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;12;17;Tocantins;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;26;17;Tocantins;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;15;17;Tocantins;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;11;17;Tocantins;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;20;17;Tocantins;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;8;17;Tocantins;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;12;17;Tocantins;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;23;17;Tocantins;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;13;17;Tocantins;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;10;17;Tocantins;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;121;21;Maranhão;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;62;21;Maranhão;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;59;21;Maranhão;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;127;21;Maranhão;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;64;21;Maranhão;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;62;21;Maranhão;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;115;21;Maranhão;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;59;21;Maranhão;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;56;21;Maranhão;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;112;21;Maranhão;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;59;21;Maranhão;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;53;21;Maranhão;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;104;21;Maranhão;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;51;21;Maranhão;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;53;21;Maranhão;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;117;21;Maranhão;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;58;21;Maranhão;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;59;21;Maranhão;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;53;22;Piauí;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;27;22;Piauí;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;26;22;Piauí;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;44;22;Piauí;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;22;22;Piauí;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;22;22;Piauí;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;48;22;Piauí;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;23;22;Piauí;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;25;22;Piauí;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;49;22;Piauí;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;26;22;Piauí;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;23;22;Piauí;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;47;22;Piauí;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;25;22;Piauí;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;22;22;Piauí;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;57;22;Piauí;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;26;22;Piauí;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;31;22;Piauí;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;137;23;Ceará;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;65;23;Ceará;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;72;23;Ceará;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;127;23;Ceará;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;69;23;Ceará;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;58;23;Ceará;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;118;23;Ceará;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;54;23;Ceará;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;64;23;Ceará;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;124;23;Ceará;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;63;23;Ceará;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;61;23;Ceará;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;121;23;Ceará;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;60;23;Ceará;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;61;23;Ceará;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;123;23;Ceará;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;64;23;Ceará;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;59;23;Ceará;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;47;24;Rio Grande do Norte;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;22;24;Rio Grande do Norte;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;25;24;Rio Grande do Norte;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;52;24;Rio Grande do Norte;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;26;24;Rio Grande do Norte;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;26;24;Rio Grande do Norte;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;44;24;Rio Grande do Norte;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;22;24;Rio Grande do Norte;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;22;24;Rio Grande do Norte;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;52;24;Rio Grande do Norte;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;25;24;Rio Grande do Norte;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;27;24;Rio Grande do Norte;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;46;24;Rio Grande do Norte;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;26;24;Rio Grande do Norte;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;20;24;Rio Grande do Norte;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;44;24;Rio Grande do Norte;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;25;24;Rio Grande do Norte;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;19;24;Rio Grande do Norte;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;61;25;Paraíba;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;26;25;Paraíba;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;34;25;Paraíba;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;59;25;Paraíba;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;34;25;Paraíba;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;25;25;Paraíba;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;62;25;Paraíba;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;33;25;Paraíba;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;29;25;Paraíba;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;57;25;Paraíba;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;30;25;Paraíba;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;27;25;Paraíba;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;49;25;Paraíba;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;26;25;Paraíba;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;22;25;Paraíba;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;58;25;Paraíba;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;28;25;Paraíba;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;30;25;Paraíba;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;134;26;Pernambuco;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;65;26;Pernambuco;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;69;26;Pernambuco;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;122;26;Pernambuco;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;59;26;Pernambuco;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;63;26;Pernambuco;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;119;26;Pernambuco;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;61;26;Pernambuco;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;58;26;Pernambuco;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;130;26;Pernambuco;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;57;26;Pernambuco;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;73;26;Pernambuco;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;110;26;Pernambuco;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;66;26;Pernambuco;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;44;26;Pernambuco;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;140;26;Pernambuco;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;71;26;Pernambuco;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;69;26;Pernambuco;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;47;27;Alagoas;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;24;27;Alagoas;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;23;27;Alagoas;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;49;27;Alagoas;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;25;27;Alagoas;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;24;27;Alagoas;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;46;27;Alagoas;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;24;27;Alagoas;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;22;27;Alagoas;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;49;27;Alagoas;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;24;27;Alagoas;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;24;27;Alagoas;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;42;27;Alagoas;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;24;27;Alagoas;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;18;27;Alagoas;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;47;27;Alagoas;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;25;27;Alagoas;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;22;27;Alagoas;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;28;28;Sergipe;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;13;28;Sergipe;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;15;28;Sergipe;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;30;28;Sergipe;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;14;28;Sergipe;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;16;28;Sergipe;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;33;28;Sergipe;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;18;28;Sergipe;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;15;28;Sergipe;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;38;28;Sergipe;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;22;28;Sergipe;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;15;28;Sergipe;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;32;28;Sergipe;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;17;28;Sergipe;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;15;28;Sergipe;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;39;28;Sergipe;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;23;28;Sergipe;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;17;28;Sergipe;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;188;29;Bahia;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;89;29;Bahia;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;98;29;Bahia;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;217;29;Bahia;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;106;29;Bahia;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;111;29;Bahia;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;241;29;Bahia;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;113;29;Bahia;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;128;29;Bahia;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;200;29;Bahia;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;107;29;Bahia;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;92;29;Bahia;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;196;29;Bahia;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;102;29;Bahia;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;94;29;Bahia;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;212;29;Bahia;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;117;29;Bahia;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;95;29;Bahia;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;270;31;Minas Gerais;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;140;31;Minas Gerais;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;130;31;Minas Gerais;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;250;31;Minas Gerais;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;124;31;Minas Gerais;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;125;31;Minas Gerais;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;270;31;Minas Gerais;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;139;31;Minas Gerais;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;131;31;Minas Gerais;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;256;31;Minas Gerais;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;128;31;Minas Gerais;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;128;31;Minas Gerais;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;249;31;Minas Gerais;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;120;31;Minas Gerais;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;129;31;Minas Gerais;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;280;31;Minas Gerais;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;148;31;Minas Gerais;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;132;31;Minas Gerais;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;51;32;Espírito Santo;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;28;32;Espírito Santo;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;23;32;Espírito Santo;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;58;32;Espírito Santo;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;29;32;Espírito Santo;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;29;32;Espírito Santo;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;54;32;Espírito Santo;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;28;32;Espírito Santo;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;26;32;Espírito Santo;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;59;32;Espírito Santo;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;29;32;Espírito Santo;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;30;32;Espírito Santo;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;54;32;Espírito Santo;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;29;32;Espírito Santo;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;26;32;Espírito Santo;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;61;32;Espírito Santo;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;31;32;Espírito Santo;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;30;32;Espírito Santo;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;202;33;Rio de Janeiro;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;104;33;Rio de Janeiro;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;98;33;Rio de Janeiro;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;191;33;Rio de Janeiro;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;93;33;Rio de Janeiro;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;98;33;Rio de Janeiro;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;185;33;Rio de Janeiro;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;96;33;Rio de Janeiro;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;90;33;Rio de Janeiro;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;176;33;Rio de Janeiro;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;91;33;Rio de Janeiro;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;85;33;Rio de Janeiro;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;195;33;Rio de Janeiro;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;102;33;Rio de Janeiro;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;92;33;Rio de Janeiro;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;195;33;Rio de Janeiro;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;105;33;Rio de Janeiro;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;90;33;Rio de Janeiro;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;516;35;São Paulo;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;283;35;São Paulo;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;233;35;São Paulo;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;585;35;São Paulo;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;290;35;São Paulo;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;295;35;São Paulo;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;595;35;São Paulo;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;324;35;São Paulo;4775;2018;4;Homens;4775
Indicador  4.2.2;1572;271;35;São Paulo;4775;2018;5;Mulheres;4775
Indicador  4.2.2;1572;552;35;São Paulo;4775;2019;6794;Total;4775
Indicador  4.2.2;1572;288;35;São Paulo;4775;2019;4;Homens;4775
Indicador  4.2.2;1572;264;35;São Paulo;4775;2019;5;Mulheres;4775
Indicador  4.2.2;1572;542;35;São Paulo;4775;2022;6794;Total;4775
Indicador  4.2.2;1572;243;35;São Paulo;4775;2022;4;Homens;4775
Indicador  4.2.2;1572;298;35;São Paulo;4775;2022;5;Mulheres;4775
Indicador  4.2.2;1572;581;35;São Paulo;4775;2023;6794;Total;4775
Indicador  4.2.2;1572;298;35;São Paulo;4775;2023;4;Homens;4775
Indicador  4.2.2;1572;282;35;São Paulo;4775;2023;5;Mulheres;4775
Indicador  4.2.2;1572;145;41;Paraná;4775;2016;6794;Total;4775
Indicador  4.2.2;1572;76;41;Paraná;4775;2016;4;Homens;4775
Indicador  4.2.2;1572;69;41;Paraná;4775;2016;5;Mulheres;4775
Indicador  4.2.2;1572;129;41;Paraná;4775;2017;6794;Total;4775
Indicador  4.2.2;1572;72;41;Paraná;4775;2017;4;Homens;4775
Indicador  4.2.2;1572;57;41;Paraná;4775;2017;5;Mulheres;4775
Indicador  4.2.2;1572;145;41;Paraná;4775;2018;6794;Total;4775
Indicador  4.2.2;1572;69;41;Paraná;4775;2018;4;Homens;4775
