ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SET_ATIV;DESC_SET_ATIV;SUB_INDICADOR
Indicador  6.4.1;1767;40.50;13;Amazonas;12771;2018;13;Serviços;12771
Indicador  6.4.1;1767;23.81;13;Amazonas;12771;2018;45985;Agropecuária;12771
Indicador  6.4.1;1767;13.56;14;Roraima;12771;2010;100374;Total;12771
Indicador  6.4.1;1767;203.35;14;Roraima;12771;2010;46522;Indústria;12771
Indicador  6.4.1;1767;39.71;14;Roraima;12771;2010;13;Serviços;12771
Indicador  6.4.1;1767;0.60;14;Roraima;12771;2010;45985;Agropecuária;12771
Indicador  6.4.1;1767;12.56;14;Roraima;12771;2011;100374;Total;12771
Indicador  6.4.1;1767;168.98;14;Roraima;12771;2011;46522;Indústria;12771
Indicador  6.4.1;1767;40.21;14;Roraima;12771;2011;13;Serviços;12771
Indicador  6.4.1;1767;0.51;14;Roraima;12771;2011;45985;Agropecuária;12771
Indicador  6.4.1;1767;11.47;14;Roraima;12771;2012;100374;Total;12771
Indicador  6.4.1;1767;164.58;14;Roraima;12771;2012;46522;Indústria;12771
Indicador  6.4.1;1767;40.79;14;Roraima;12771;2012;13;Serviços;12771
Indicador  6.4.1;1767;0.49;14;Roraima;12771;2012;45985;Agropecuária;12771
Indicador  6.4.1;1767;11.97;14;Roraima;12771;2013;100374;Total;12771
Indicador  6.4.1;1767;145.59;14;Roraima;12771;2013;46522;Indústria;12771
Indicador  6.4.1;1767;40.90;14;Roraima;12771;2013;13;Serviços;12771
Indicador  6.4.1;1767;0.61;14;Roraima;12771;2013;45985;Agropecuária;12771
Indicador  6.4.1;1767;10.42;14;Roraima;12771;2014;100374;Total;12771
Indicador  6.4.1;1767;150.91;14;Roraima;12771;2014;46522;Indústria;12771
Indicador  6.4.1;1767;41.35;14;Roraima;12771;2014;13;Serviços;12771
Indicador  6.4.1;1767;0.59;14;Roraima;12771;2014;45985;Agropecuária;12771
Indicador  6.4.1;1767;9.73;14;Roraima;12771;2015;100374;Total;12771
Indicador  6.4.1;1767;146.78;14;Roraima;12771;2015;46522;Indústria;12771
Indicador  6.4.1;1767;39.74;14;Roraima;12771;2015;13;Serviços;12771
Indicador  6.4.1;1767;1.06;14;Roraima;12771;2015;45985;Agropecuária;12771
Indicador  6.4.1;1767;10.82;14;Roraima;12771;2016;100374;Total;12771
Indicador  6.4.1;1767;124.60;14;Roraima;12771;2016;46522;Indústria;12771
Indicador  6.4.1;1767;39.69;14;Roraima;12771;2016;13;Serviços;12771
Indicador  6.4.1;1767;1.22;14;Roraima;12771;2016;45985;Agropecuária;12771
Indicador  6.4.1;1767;49.68;14;Roraima;12771;2017;100374;Total;12771
Indicador  6.4.1;1767;152.83;14;Roraima;12771;2017;46522;Indústria;12771
Indicador  6.4.1;1767;40.50;14;Roraima;12771;2017;13;Serviços;12771
Indicador  6.4.1;1767;51.44;14;Roraima;12771;2017;45985;Agropecuária;12771
Indicador  6.4.1;1767;12.26;14;Roraima;12771;2018;100374;Total;12771
Indicador  6.4.1;1767;154.88;14;Roraima;12771;2018;46522;Indústria;12771
Indicador  6.4.1;1767;37.98;14;Roraima;12771;2018;13;Serviços;12771
Indicador  6.4.1;1767;4.09;14;Roraima;12771;2018;45985;Agropecuária;12771
Indicador  6.4.1;1767;17.57;15;Pará;12771;2010;100374;Total;12771
Indicador  6.4.1;1767;16.30;15;Pará;12771;2010;46522;Indústria;12771
Indicador  6.4.1;1767;37.27;15;Pará;12771;2010;13;Serviços;12771
Indicador  6.4.1;1767;-0.39;15;Pará;12771;2010;45985;Agropecuária;12771
Indicador  6.4.1;1767;17.51;15;Pará;12771;2011;100374;Total;12771
Indicador  6.4.1;1767;15.76;15;Pará;12771;2011;46522;Indústria;12771
Indicador  6.4.1;1767;37.78;15;Pará;12771;2011;13;Serviços;12771
Indicador  6.4.1;1767;0.00;15;Pará;12771;2011;45985;Agropecuária;12771
Indicador  6.4.1;1767;17.70;15;Pará;12771;2012;100374;Total;12771
Indicador  6.4.1;1767;15.93;15;Pará;12771;2012;46522;Indústria;12771
