ID_INDICADOR;CODG_UND_MED;VLR_VAR;CODG_UND_FED;DESC_UND_FED;CODG_VAR;CODG_ANO;CODG_SEXO;DESC_SEXO
Indicador  8.5.2.2;2;17.5;16;Amapá;10004;2013;5;Mulheres
Indicador  8.5.2.2;2;12.7;16;Amapá;10004;2014;6794;Total
Indicador  8.5.2.2;2;8.9;16;Amapá;10004;2014;4;Homens
Indicador  8.5.2.2;2;17.9;16;Amapá;10004;2014;5;Mulheres
Indicador  8.5.2.2;2;10.9;16;Amapá;10004;2015;6794;Total
Indicador  8.5.2.2;2;8.2;16;Amapá;10004;2015;4;Homens
Indicador  8.5.2.2;2;14.8;16;Amapá;10004;2015;5;Mulheres
Indicador  8.5.2.2;2;16.0;16;Amapá;10004;2016;6794;Total
Indicador  8.5.2.2;2;13.0;16;Amapá;10004;2016;4;Homens
Indicador  8.5.2.2;2;19.8;16;Amapá;10004;2016;5;Mulheres
Indicador  8.5.2.2;2;17.3;16;Amapá;10004;2017;6794;Total
Indicador  8.5.2.2;2;15.5;16;Amapá;10004;2017;4;Homens
Indicador  8.5.2.2;2;19.8;16;Amapá;10004;2017;5;Mulheres
Indicador  8.5.2.2;2;20.7;16;Amapá;10004;2018;6794;Total
Indicador  8.5.2.2;2;18.1;16;Amapá;10004;2018;4;Homens
Indicador  8.5.2.2;2;24.4;16;Amapá;10004;2018;5;Mulheres
Indicador  8.5.2.2;2;16.3;16;Amapá;10004;2019;6794;Total
Indicador  8.5.2.2;2;12.6;16;Amapá;10004;2019;4;Homens
Indicador  8.5.2.2;2;21.2;16;Amapá;10004;2019;5;Mulheres
Indicador  8.5.2.2;2;16.8;16;Amapá;10004;2020;6794;Total
Indicador  8.5.2.2;2;14.6;16;Amapá;10004;2020;4;Homens
Indicador  8.5.2.2;2;20.2;16;Amapá;10004;2020;5;Mulheres
Indicador  8.5.2.2;2;14.5;16;Amapá;10004;2021;6794;Total
Indicador  8.5.2.2;2;11.3;16;Amapá;10004;2021;4;Homens
Indicador  8.5.2.2;2;19.7;16;Amapá;10004;2021;5;Mulheres
Indicador  8.5.2.2;2;13.7;16;Amapá;10004;2022;6794;Total
Indicador  8.5.2.2;2;11.3;16;Amapá;10004;2022;4;Homens
Indicador  8.5.2.2;2;16.9;16;Amapá;10004;2022;5;Mulheres
Indicador  8.5.2.2;2;11.4;16;Amapá;10004;2023;6794;Total
Indicador  8.5.2.2;2;10.7;16;Amapá;10004;2023;4;Homens
Indicador  8.5.2.2;2;12.2;16;Amapá;10004;2023;5;Mulheres
Indicador  8.5.2.2;2;8.2;16;Amapá;10004;2024;6794;Total
Indicador  8.5.2.2;2;6.9;16;Amapá;10004;2024;4;Homens
Indicador  8.5.2.2;2;10.2;16;Amapá;10004;2024;5;Mulheres
Indicador  8.5.2.2;2;7.7;17;Tocantins;10004;2012;6794;Total
Indicador  8.5.2.2;2;6.6;17;Tocantins;10004;2012;4;Homens
Indicador  8.5.2.2;2;9.4;17;Tocantins;10004;2012;5;Mulheres
Indicador  8.5.2.2;2;7.0;17;Tocantins;10004;2013;6794;Total
Indicador  8.5.2.2;2;6.3;17;Tocantins;10004;2013;4;Homens
Indicador  8.5.2.2;2;8.2;17;Tocantins;10004;2013;5;Mulheres
Indicador  8.5.2.2;2;6.5;17;Tocantins;10004;2014;6794;Total
Indicador  8.5.2.2;2;4.7;17;Tocantins;10004;2014;4;Homens
Indicador  8.5.2.2;2;9.4;17;Tocantins;10004;2014;5;Mulheres
Indicador  8.5.2.2;2;9.7;17;Tocantins;10004;2015;6794;Total
Indicador  8.5.2.2;2;7.6;17;Tocantins;10004;2015;4;Homens
Indicador  8.5.2.2;2;13.0;17;Tocantins;10004;2015;5;Mulheres
Indicador  8.5.2.2;2;12.1;17;Tocantins;10004;2016;6794;Total
Indicador  8.5.2.2;2;9.9;17;Tocantins;10004;2016;4;Homens
